"date" "mevap"
"1997-7" 7.9006495475769
"1997-8" 12.2230062484741
"1997-9" 8.17689037322998
"1997-10" 11.9400787353516
"1997-11" 14.0102872848511
"1997-12" 18.8450450897217
"1998-1" 14.5227937698364
"1998-2" 13.9156141281128
"1998-3" 6.50723838806152
"1998-4" 6.65671491622925
"1998-5" 10.2963972091675
"1998-6" 12.8572406768799
"1998-7" 5.60714817047119
"1998-8" 4.66331338882446
"1998-9" 6.30859088897705
"1998-10" 9.30173969268799
"1998-11" 4.44651174545288
"1998-12" 1.64004814624786
"1999-1" 5.45556116104126
"1999-2" 3.29894042015076
"1999-3" 4.05850124359131
"1999-4" 4.06249618530273
"1999-5" 7.54960536956787
"1999-6" 6.75420761108398
"1999-7" 5.28820562362671
"1999-8" 5.31373977661133
"1999-9" 6.36887550354004
